date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:47	9176/9176	---M--	200	added ('OK')	image/png	etag:%2223d8-59876a4ae4300%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/img/footer-logo.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/img/footer-logo.png	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:47	821228/821228	---M--	200	added ('OK')	image/png	etag:%22c87ec-59876a4ae4300%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/img/banner.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/img/banner.png	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:47	288580/288580	---MCZ	200	added ('OK')	application/javascript	etag:%2246744-5e1815f73ab00-gzip%22	https://formbuilder.ccavenue.com/live/assets/53552e85/jquery.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/assets/53552e85/jquery.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:47	11587/11587	---M-Z	200	added ('OK')	application/javascript	etag:%222d43-5a89b1416f780-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/js/fees_calculation.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/js/fees_calculation.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:48	20934/20934	---M-Z	200	added ('OK')	application/javascript	etag:%2251c6-5e1815f73ab00-gzip%22	https://formbuilder.ccavenue.com/live/assets/8ec465ba/yii.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/assets/8ec465ba/yii.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:48	69707/69707	---M-Z	200	added ('OK')	application/javascript	etag:%221104b-59876a4ae4300-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/js/bootstrap.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/js/bootstrap.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:48	520714/520714	---MCZ	200	added ('OK')	application/javascript	etag:%227f20a-5a89b1416f780-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/js/jquery-ui.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/js/jquery-ui.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:48	152074/152074	---M-Z	200	added ('OK')	application/javascript	etag:%222520a-59876a4ae4300-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/js/select2.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/js/select2.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:48	1297/1297	---M-Z	200	added ('OK')	application/javascript	etag:%22511-5a89b1416f780-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/js/devtool.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/js/devtool.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:49	3704/3704	---M-Z	200	added ('OK')	application/javascript	etag:%22e78-5a89b1416f780-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/js/custom.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/js/custom.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:49	50659/50659	---M-Z	200	added ('OK')	application/javascript	etag:%22c5e3-59876a4ae4300-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/plugins/jquery-validation/dist/jquery.validate.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/plugins/jquery-validation/dist/jquery.validate.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:49	51951/51951	---M-Z	200	added ('OK')	application/javascript	etag:%22caef-59876a4ae4300-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/plugins/jquery-validation/dist/additional-methods.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/plugins/jquery-validation/dist/additional-methods.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:49	23177/23177	---M-Z	200	added ('OK')	application/javascript	etag:%225a89-5a89b1416f780-gzip%22	https://formbuilder.ccavenue.com/live/frontend/web/design_elements/js/jquery.mask.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/frontend/web/design_elements/js/jquery.mask.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:50	193757/193757	---M-Z	200	added ('OK')	application/javascript	etag:%222f4dd-5ab8403c79ec0-gzip%22	https://formbuilder.ccavenue.com/live/admin/design_elements/js/crypto-js/crypto-js.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/admin/design_elements/js/crypto-js/crypto-js.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:50	4336/4336	---M-Z	200	added ('OK')	application/javascript	etag:%2210f0-5ab8403c79ec0-gzip%22	https://formbuilder.ccavenue.com/live/admin/design_elements/js/encryption.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/formbuilder.ccavenue.com/live/admin/design_elements/js/encryption.js	(from https://formbuilder.ccavenue.com/live/union-bank-of-india/gvp-college-of-engineering-autonomous)
19:01:51	106/106	---MC-	302	error ('Found')	text/html	date:Mon,%2021%20Nov%202022%2013:31:50%20GMT	http://gvpce.almaconnect.com/robots.txt		(from https://gvpce.ac.in/)
19:01:51	944861/944861	---M--	200	added ('OK')	image/jpeg	etag:%22f423fb963d1d81:0%22	https://gvpce.ac.in/AcademicCalender/PG/M.Tech-II%20Year-2022-23.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/AcademicCalender/PG/M.Tech-II%20Year-2022-23.jpg	(from https://gvpce.ac.in/acal.html)
19:01:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:36:05%20GMT	https://gvpce.ac.in/1Template_adplib.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/1Template_adplib.249.delayed	(from https://gvpce.ac.in/contactus.html)
19:01:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:36:09%20GMT	https://gvpce.ac.in/1Template_ADPcontent.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/1Template_ADPcontent.24a.delayed	(from https://gvpce.ac.in/contactus.html)
19:01:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:36:09%20GMT	https://gvpce.ac.in/1Template.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/1Template.24b.delayed	(from https://gvpce.ac.in/contactus.html)
19:01:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:36:09%20GMT	https://gvpce.ac.in/images/style1.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/images/style1.24c.delayed	(from https://gvpce.ac.in/ibmcoe.html)
19:02:00	82549/82549	---M--	200	added ('OK')	image/gif	etag:%2270c18749c85ccc1:0%22	https://gvpce.ac.in/ibm_coe.gif	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/ibm_coe.gif	(from https://gvpce.ac.in/ibmcoe.html)
19:02:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:36:10%20GMT	https://gvpce.ac.in/location_map_pop.html	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/location_map_pop.24e.delayed	(from https://gvpce.ac.in/ibmcoe.html)
19:02:02	124084/124084	---M--	200	added ('OK')	image/jpeg	etag:%225ae83e69765dcc1:0%22	https://gvpce.ac.in/ibm1.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/ibm1.jpg	(from https://gvpce.ac.in/ibmcoe.html)
19:02:04	136657/136657	---M--	200	added ('OK')	image/jpeg	etag:%223ac13a73765dcc1:0%22	https://gvpce.ac.in/ibm3.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/ibm3.jpg	(from https://gvpce.ac.in/ibmcoe.html)
19:02:04	109558/109558	---M--	200	added ('OK')	image/jpeg	etag:%2240282f80765dcc1:0%22	https://gvpce.ac.in/ibm2.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/ibm2.jpg	(from https://gvpce.ac.in/ibmcoe.html)
19:02:05	114318/114318	---M--	200	added ('OK')	image/jpeg	etag:%22b4668f77765dcc1:0%22	https://gvpce.ac.in/ibm4.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/ibm4.jpg	(from https://gvpce.ac.in/ibmcoe.html)
19:02:05	125374/125374	---M--	200	added ('OK')	image/jpeg	etag:%2216ff547b765dcc1:0%22	https://gvpce.ac.in/ibm5.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/ibm5.jpg	(from https://gvpce.ac.in/ibmcoe.html)
19:02:05	100983/100983	---M--	200	added ('OK')	image/jpeg	etag:%22b6355e6e765dcc1:0%22	https://gvpce.ac.in/ibm6.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/ibm6.jpg	(from https://gvpce.ac.in/ibmcoe.html)
19:02:06	30850/30850	---M--	200	added ('OK')	application/pdf	etag:%22a1ddba97d5dcc1:0%22	https://gvpce.ac.in/IBMTrainingPrograms.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/IBMTrainingPrograms.pdf	(from https://gvpce.ac.in/ibmcoe.html)
19:02:08	7868/7868	---M--	200	added ('OK')	application/pdf	etag:%2250f265d81a5fcc1:0%22	https://gvpce.ac.in/IBMFAcTrainingPrograms.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/IBMFAcTrainingPrograms.pdf	(from https://gvpce.ac.in/ibmcoe.html)
19:02:09	3962/3962	---M--	200	added ('OK')	text/html	etag:%22ae1869e1410d31:0%22	https://gvpce.ac.in/alumni/alumni_home.html	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/alumni/alumni_home.html	(from https://gvpce.ac.in/ibmcoe.html)
19:02:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Nov%202022%2013:32:09%20GMT	http://www.ibm.com/developerworks/everywhere/ew.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.ibm.com/developerworks/everywhere/ew.258.delayed	(from https://gvpce.ac.in/ibmcoe.html)
19:02:10	200/200	---M--	301	error ('Moved%20Permanently')	application/javascript	date:Mon,%2021%20Nov%202022%2013:32:10%20GMT	https://www.ibm.com/developerworks/everywhere/ew.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.ibm.com/developerworks/everywhere/ew.259.delayed	(from https://gvpce.ac.in/ibmcoe.html)
19:02:10	50/50	---M--	200	added ('OK')	text/plain	etag:%220af615b62ad51:0%22	http://www.icredify.com/robots.txt		(from https://gvpce.ac.in/)
19:02:13	99565/99565	---M--	200	added ('OK')	text/css	etag:%2203ff43cffa4d01:0%22	http://www.icredify.com/css/bootstrap.min.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/bootstrap.min.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:13	1337/1337	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/form.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/form.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:14	14249/14249	---M--	200	added ('OK')	application/javascript	etag:%22017c96fd58fd01:0%22	http://www.icredify.com/Scripts/bootstrap-datepicker.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/Scripts/bootstrap-datepicker.js	(from http://www.icredify.com/degreeverify/gvpce)
19:02:14	3573/3573	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/screen1.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/screen1.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:15	1276/1276	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/jobDetail.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/jobDetail.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:16	5894/5894	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/Site.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/Site.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:18	127005/127005	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/bootstrap.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/bootstrap.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:18	18482/18482	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/basic.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/basic.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:18	911/911	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/JobListings.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/JobListings.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:18	1980/1980	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/messageDetails.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/messageDetails.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:18	1526/1526	---M--	200	added ('OK')	text/css	etag:%2209a268d58fd01:0%22	http://www.icredify.com/css/my-profile.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/css/my-profile.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:20	38818/38818	---M--	200	added ('OK')	text/css	etag:%22017c96fd58fd01:0%22	http://www.icredify.com/Scripts/jquery-ui-1.10.4.custom/jquery-ui-1.10.4.custom/css/smoothness/jquery-ui-1.10.4.custom.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/Scripts/jquery-ui-1.10.4.custom/jquery-ui-1.10.4.custom/css/smoothness/jquery-ui-1.10.4.custom.css	(from http://www.icredify.com/degreeverify/gvpce)
19:02:25	28538/28538	---M--	200	added ('OK')	application/javascript	etag:%22017c96fd58fd01:0%22	http://www.icredify.com/Scripts/bootstrap.min.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/Scripts/bootstrap.min.js	(from http://www.icredify.com/degreeverify/gvpce)
19:02:29	50230/50230	---MC-	200	added ('OK')	text/javascript	date:Tue,%2027%20Sep%202022%2022:01:05%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.google-analytics.com/analytics.js	(from http://www.icredify.com/degreeverify/gvpce)
19:02:29	26975/26975	---M--	200	added ('OK')	image/jpeg	etag:%220837132ef8fd01:0%22	http://www.icredify.com/img/GVP_Logo.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/img/GVP_Logo.jpg	(from http://www.icredify.com/degreeverify/gvpce)
19:02:32	21376/21376	---M--	200	added ('OK')	image/png	etag:%22e2cb14be8a4fd71:0%22	http://www.icredify.com/assets/images/ui/small-logo.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/assets/images/ui/small-logo.png	(from http://www.icredify.com/degreeverify/gvpce)
19:02:33	3279/3279	---M--	200	added ('OK')	image/png	etag:%22036d369d58fd01:0%22	http://www.icredify.com/img/list-option-icons/24x24/activate-questionmark.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/img/list-option-icons/24x24/activate-questionmark.png	(from http://www.icredify.com/degreeverify/gvpce)
19:02:34	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Nov%202022%2013:32:33%20GMT	http://www.icrederity.com/naukri/images/footer.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icrederity.com/naukri/images/footer.26e.delayed	(from http://www.icredify.com/degreeverify/gvpce)
19:02:40	5314/5314	---M--	200	added ('OK')	image/png	etag:%225f666adb114fd71:0%22	https://www.icrederity.com/naukri/images/footer.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icrederity.com/naukri/images/footer.png	(from http://www.icredify.com/degreeverify/gvpce)
19:02:50	116868/116868	---M--	200	added ('OK')	image/png	etag:%220f5714dd9efd01:0%22	http://www.icredify.com/images/help/gvpce_Help.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/images/help/gvpce_Help.png	(from http://www.icredify.com/degreeverify/gvpce)
19:02:59	282988/282988	---M--	200	added ('OK')	application/javascript	etag:%220712b72d58fd01:0%22	http://www.icredify.com/Scripts/jquery-ui-1.10.4.custom/jquery-ui-1.10.4.custom/js/jquery-1.10.2.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/Scripts/jquery-ui-1.10.4.custom/jquery-ui-1.10.4.custom/js/jquery-1.10.2.js	(from http://www.icredify.com/degreeverify/gvpce)
19:03:07	109236/109236	---M--	200	added ('OK')	application/pdf	etag:%22d66f5f5c4044d81:0%22	https://gvpce.ac.in/nirf/NIRF%20SUBMITTED%20REPORT%202022%20ENGINEERING.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/nirf/NIRF%20SUBMITTED%20REPORT%202022%20ENGINEERING.pdf	(from https://gvpce.ac.in/mhrdnirf.html)
19:03:11	208/208	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:33:10%20GMT	https://counter2.stat.ovh/robots.txt		(from https://gvpce.ac.in/)
19:03:16	132180/132180	---M--	200	added ('OK')	application/pdf	etag:%226fcb9bf30fd71:0%22	https://gvpce.ac.in/NIRF%20SUBMITTED%20DATA%202021.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/NIRF%20SUBMITTED%20DATA%202021.pdf	(from https://gvpce.ac.in/mhrdnirf.html)
19:03:17	451723/451723	---M--	200	added ('OK')	application/javascript	etag:%220712b72d58fd01:0%22	http://www.icredify.com/Scripts/jquery-ui-1.10.4.custom/jquery-ui-1.10.4.custom/js/jquery-ui-1.10.4.custom.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/www.icredify.com/Scripts/jquery-ui-1.10.4.custom/jquery-ui-1.10.4.custom/js/jquery-ui-1.10.4.custom.js	(from http://www.icredify.com/degreeverify/gvpce)
19:03:28	1716477/1716477	---M--	200	added ('OK')	application/pdf	etag:%22ea4c47eeeb42d61:0%22	https://gvpce.ac.in/NIRF%20RANKINGS.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/NIRF%20RANKINGS.pdf	(from https://gvpce.ac.in/mhrdnirf.html)
19:03:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:37:28%20GMT	https://gvpce.ac.in/CFSR/aazadiamrit/images/GVPClg.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/CFSR/aazadiamrit/images/GVPClg.273.delayed	(from https://gvpce.ac.in/CFSR/aazadiamrit/css/ramsa.css)
19:03:33	19856/19856	---M--	200	added ('OK')	image/jpeg	etag:%22e6f48f8c6a7d61:0%22	https://gvpce.ac.in/examapplicationforms.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/examapplicationforms.jpg	(from https://gvpce.ac.in/examinations.html)
19:03:33	33324/33324	---M--	200	added ('OK')	image/jpeg	etag:%228e4d6b57e5c6d61:0%22	https://gvpce.ac.in/notifications.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/notifications.jpg	(from https://gvpce.ac.in/examinations.html)
19:03:34	38309/38309	---M--	200	added ('OK')	image/jpeg	etag:%223a7a4fe6e9c6d61:0%22	https://gvpce.ac.in/timetables.JPG	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/timetables.jpg	(from https://gvpce.ac.in/examinations.html)
19:03:34	8169/8169	---M--	200	added ('OK')	image/jpeg	etag:%22da502d4ea47dd11:0%22	https://gvpce.ac.in/results1.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results1.jpg	(from https://gvpce.ac.in/examinations.html)
19:03:36	1052/1052	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:24:13%20GMT	http://125.62.214.206/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/fonts/fontawesome-webfont.278e0a5.delayed	(from http://125.62.214.206/css/font-awesome.min.css)
19:03:37	1052/1052	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:24:15%20GMT	http://125.62.214.206/fonts/fontawesome-webfont.eot?	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/fonts/fontawesome-webfont.279d41d.delayed	(from http://125.62.214.206/css/font-awesome.min.css)
19:03:38	1056/1056	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:24:16%20GMT	http://125.62.214.206/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/fonts/fontawesome-webfont.27ae0a5.delayed	(from http://125.62.214.206/css/font-awesome.min.css)
19:03:39	1054/1054	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:24:17%20GMT	http://125.62.214.206/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/fonts/fontawesome-webfont.27be0a5.delayed	(from http://125.62.214.206/css/font-awesome.min.css)
19:03:40	1052/1052	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:24:18%20GMT	http://125.62.214.206/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/fonts/fontawesome-webfont.27ce0a5.delayed	(from http://125.62.214.206/css/font-awesome.min.css)
19:03:42	1052/1052	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:24:19%20GMT	http://125.62.214.206/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/fonts/fontawesome-webfont.27de0a5.delayed	(from http://125.62.214.206/css/font-awesome.min.css)
19:03:43	4521/4521	---M--	200	added ('OK')	text/css	etag:W/%224521-1611554999281%22	http://125.62.214.206/css/responsiveform.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/css/responsiveform.css	(from http://125.62.214.206/forgot.jsp)
19:03:45	147430/147430	---M--	200	added ('OK')	text/css	etag:W/%22147430-1611554999218%22	http://125.62.214.206/css/bootstrap.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/css/bootstrap.css	(from http://125.62.214.206/forgot.jsp)
19:03:47	122561/122561	---M--	200	added ('OK')	text/css	etag:W/%22122561-1611554999218%22	http://125.62.214.206/css/bootstrap.min.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/css/bootstrap.min.css	(from http://125.62.214.206/forgot.jsp)
19:03:47	126460/126460	---M--	200	added ('OK')	text/css	etag:W/%22126460-1611554999218%22	http://125.62.214.206/css/bootstrap-combined.min.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/css/bootstrap-combined.min.css	(from http://125.62.214.206/forgot.jsp)
19:03:49	2768/2768	---M--	200	added ('OK')	text/css	etag:W/%222768-1611554999281%22	http://125.62.214.206/css/payment_details.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/css/payment_details.css	(from http://125.62.214.206/forgot.jsp)
